WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Semenyih 2 ,22/12/2022,Turbidity,4.4,6.14,7.3
Semenyih 2 ,22/12/2022,Ferum/Iron (Fe),0.12,0.13,0.15
Semenyih 2 ,22/12/2022,Ammonia (NH4),0.02,0.03,0.04
Semenyih 2 ,22/12/2022,Manganese (Mn),0.05,0.06,0.07
Sungai Selangor Fasa 2,23/12/2022,pH,6,6.07,6.2
Sungai Selangor Fasa 2,23/12/2022,Color,7,11.42,16
Sungai Selangor Fasa 2,23/12/2022,Turbidity,150,223.33,280
Sungai Selangor Fasa 2,23/12/2022,Ferum/Iron (Fe),2.27,2.46,2.64
Sungai Selangor Fasa 2,23/12/2022,Ammonia (NH4),0.27,0.34,0.4
Sungai Selangor Fasa 2,23/12/2022,Manganese (Mn),0.44,0.46,0.47
Labohan Dagang,22/12/2022,Manganese (Mn),0.05,0.08,0.13
Sungai Selangor Fasa 2,26/12/2022,pH,6.2,6.31,6.4
Sungai Selangor Fasa 2,26/12/2022,Color,4,8,13
Sungai Selangor Fasa 2,26/12/2022,Turbidity,50,66.67,100
Sungai Selangor Fasa 2,26/12/2022,Ferum/Iron (Fe),1.3,1.49,1.63
Sungai Selangor Fasa 2,26/12/2022,Ammonia (NH4),0.17,0.2,0.23
Sungai Selangor Fasa 2,26/12/2022,Manganese (Mn),0.16,0.17,0.19
Sungai Batu,25/12/2022,pH,6.4,6.46,6.5
Sungai Batu,25/12/2022,Color,19,24.67,34
Sungai Batu,25/12/2022,Turbidity,4.95,5.2,6.08
Sungai Batu,25/12/2022,Ferum/Iron (Fe),0.71,0.88,1.08
Sungai Batu,25/12/2022,Ammonia (NH4),0.16,0.16,0.16
Sungai Batu,25/12/2022,Manganese (Mn),0.03,0.04,0.05
Bernam River Headworks (Old),25/12/2022,pH,5.94,6.05,6.13
Bernam River Headworks (Old),25/12/2022,Color,10,14.88,19
Bernam River Headworks (Old),25/12/2022,Turbidity,54.1,62.55,73.5
Bernam River Headworks (Old),25/12/2022,Ferum/Iron (Fe),1.28,1.4,1.54
Bernam River Headworks (Old),25/12/2022,Ammonia (NH4),0.03,0.06,0.08
Bernam River Headworks (Old),25/12/2022,Manganese (Mn),0.12,0.18,0.24
Sungai Lolo - Baru,25/12/2022,pH,6.72,6.91,7.12
Sungai Lolo - Baru,25/12/2022,Color,0,0,0
Sungai Lolo - Baru,25/12/2022,Turbidity,1.84,2.17,2.69
Sungai Sireh,25/12/2022,pH,4.37,4.45,4.54
Sungai Sireh,25/12/2022,Color,574,593.9,616
Sungai Sireh,25/12/2022,Turbidity,37,39.86,42
Sungai Sireh,25/12/2022,Ferum/Iron (Fe),1.38,1.43,1.48
Sungai Sireh,25/12/2022,Ammonia (NH4),1.75,1.83,1.9
Sungai Sireh,25/12/2022,Manganese (Mn),0.15,0.15,0.15
Sungai Lolo - Baru,25/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,25/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,25/12/2022,Manganese (Mn),0,0,0
Salak Tinggi,25/12/2022,pH,6.48,6.51,6.54
Salak Tinggi,25/12/2022,Color,16,16,16
Salak Tinggi,25/12/2022,Turbidity,38.5,53.47,60.5
Salak Tinggi,25/12/2022,Ferum/Iron (Fe),0.08,0.1,0.15
Salak Tinggi,25/12/2022,Ammonia (NH4),0.33,0.42,0.59
Salak Tinggi,25/12/2022,Manganese (Mn),0.07,0.08,0.09
North Hummock,25/12/2022,pH,5.18,5.22,5.24
North Hummock,25/12/2022,Color,21,21,21
North Hummock,25/12/2022,Turbidity,1.72,2.01,2.28
North Hummock,25/12/2022,Ferum/Iron (Fe),0.29,0.36,0.45
North Hummock,25/12/2022,Ammonia (NH4),0.1,0.1,0.1
North Hummock,25/12/2022,Manganese (Mn),0.02,0.03,0.03
Cheras Batu 11,25/12/2022,pH,6.5,6.69,6.87
Cheras Batu 11,25/12/2022,Color,209,268,390
Cheras Batu 11,25/12/2022,Turbidity,90.2,125.34,211
Cheras Batu 11,25/12/2022,Ferum/Iron (Fe),0.13,0.18,0.23
Sungai Tengi,23/12/2022,Manganese (Mn),0.05,0.07,0.09
Sungai Selangor Fasa 3,23/12/2022,pH,6.27,6.34,6.5
Sungai Selangor Fasa 3,23/12/2022,Color,21,31.5,38
Sungai Selangor Fasa 3,23/12/2022,Turbidity,92.8,191.29,411
Sungai Selangor Fasa 3,23/12/2022,Ferum/Iron (Fe),1.94,2.39,3.3
Sungai Selangor Fasa 3,23/12/2022,Ammonia (NH4),0.12,0.25,0.41
Sungai Selangor Fasa 3,23/12/2022,Manganese (Mn),0.21,0.43,0.67
Semenyih 2 ,23/12/2022,pH,6.66,6.73,6.9
Semenyih 2 ,23/12/2022,Color,2,3.08,6
Semenyih 2 ,23/12/2022,Turbidity,5.2,10.01,19.2
Semenyih 2 ,23/12/2022,Ferum/Iron (Fe),0.19,0.24,0.33
Semenyih 2 ,23/12/2022,Ammonia (NH4),0.01,0.03,0.05
Semenyih 2 ,23/12/2022,Manganese (Mn),0.06,0.09,0.11
Salak Tinggi,23/12/2022,pH,6.43,6.49,6.57
Salak Tinggi,23/12/2022,Color,20,20.33,22
Salak Tinggi,23/12/2022,Turbidity,99.8,126.62,218
Salak Tinggi,23/12/2022,Ferum/Iron (Fe),0.07,0.08,0.1
Salak Tinggi,23/12/2022,Ammonia (NH4),0.28,0.32,0.36
Salak Tinggi,23/12/2022,Manganese (Mn),0.08,0.08,0.09
Rantau Panjang,23/12/2022,pH,6.2,6.44,6.59
Rantau Panjang,23/12/2022,Color,250,343.75,600
Rantau Panjang,23/12/2022,Turbidity,88,177.79,328
Rantau Panjang,23/12/2022,Ferum/Iron (Fe),1.05,1.25,1.51
Rantau Panjang,23/12/2022,Ammonia (NH4),0.3,0.43,0.52
Rantau Panjang,23/12/2022,Manganese (Mn),0.19,0.25,0.33
Kalumpang,23/12/2022,pH,6.01,6.55,7.04
Kalumpang,23/12/2022,Color,4,8.29,27
Kalumpang,23/12/2022,Turbidity,2.08,4.03,16.6
Kalumpang,23/12/2022,Ferum/Iron (Fe),0.02,0.05,0.06
Kalumpang,23/12/2022,Ammonia (NH4),0.04,0.04,0.04
Kalumpang,23/12/2022,Manganese (Mn),0.01,0.01,0.02
Sungai Rumput,23/12/2022,pH,7.09,7.16,7.23
Sungai Rumput,23/12/2022,Color,4,14.33,23
Sungai Rumput,23/12/2022,Turbidity,8.39,27.26,52.2
Sungai Lolo - Lama,23/12/2022,pH,0,0,0
Sungai Lolo - Lama,23/12/2022,Color,0,0,0
Sungai Lolo - Lama,23/12/2022,Turbidity,0,0,0
Sungai Lolo - Lama,23/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,23/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,23/12/2022,Manganese (Mn),0,0,0
Sungai Lolo - Baru,23/12/2022,pH,7,7.02,7.06
Sungai Lolo - Baru,23/12/2022,Color,0,0,0
Sungai Lolo - Baru,23/12/2022,Turbidity,1.19,1.45,1.69
Sungai Lolo - Baru,23/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,23/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,23/12/2022,Manganese (Mn),0,0,0
Sungai Rumput,23/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,23/12/2022,Ammonia (NH4),0.13,0.13,0.13
Sungai Rumput,23/12/2022,Manganese (Mn),0,0,0
North Hummock,23/12/2022,pH,5.12,5.17,5.23
North Hummock,23/12/2022,Color,13,13,13
North Hummock,23/12/2022,Turbidity,1.76,1.94,2.19
North Hummock,23/12/2022,Ferum/Iron (Fe),0.18,0.3,0.52
North Hummock,23/12/2022,Ammonia (NH4),0.13,0.13,0.13
North Hummock,23/12/2022,Manganese (Mn),0.02,0.03,0.03
Sungai Langat,23/12/2022,pH,6.4,6.65,6.88
Sungai Langat,23/12/2022,Color,19,27.71,51
Sungai Langat,23/12/2022,Turbidity,25.8,63.95,184
Sungai Langat,23/12/2022,Ferum/Iron (Fe),0.64,0.76,0.86
Sungai Langat,23/12/2022,Ammonia (NH4),0.28,0.37,0.46
Sungai Langat,23/12/2022,Manganese (Mn),0.09,0.14,0.19
Sungai Labu,23/12/2022,pH,6.78,6.8,6.83
Sungai Labu,23/12/2022,Color,3,4,5
Sungai Labu,23/12/2022,Turbidity,3.73,3.94,4.55
Sungai Labu,23/12/2022,Ferum/Iron (Fe),0.09,0.09,0.09
Sungai Labu,23/12/2022,Ammonia (NH4),0.01,0.02,0.02
Sungai Labu,23/12/2022,Manganese (Mn),0.03,0.03,0.03
Sungai Gombak,23/12/2022,pH,7.12,7.26,7.51
Sungai Gombak,23/12/2022,Color,78,187.33,1061
Sungai Gombak,23/12/2022,Turbidity,11.5,48.62,471
Sungai Gombak,23/12/2022,Ferum/Iron (Fe),0.17,0.2,0.22
Sungai Gombak,23/12/2022,Ammonia (NH4),0.34,0.34,0.34
Sungai Gombak,23/12/2022,Manganese (Mn),0.02,0.02,0.02
Sungai Batu,23/12/2022,pH,6.49,6.56,6.67
Sungai Batu,23/12/2022,Color,19,27.58,40
Sungai Batu,23/12/2022,Turbidity,4.85,5.2,5.71
Sungai Batu,23/12/2022,Ferum/Iron (Fe),0.86,1.06,1.57
Sungai Batu,23/12/2022,Ammonia (NH4),0.22,0.22,0.22
Sungai Batu,23/12/2022,Manganese (Mn),0.05,0.05,0.05
Kepong,23/12/2022,pH,6.1,6.51,6.71
Kepong,23/12/2022,Color,19,118.33,967
Kepong,23/12/2022,Turbidity,2.77,61.94,799
Kepong,23/12/2022,Ferum/Iron (Fe),0.08,0.08,0.08
Kepong,23/12/2022,Ammonia (NH4),0.17,0.17,0.17
Kepong,23/12/2022,Manganese (Mn),0,0,0
Bernam River Headworks (New),24/12/2022,pH,5.83,5.91,6.03
Cheras Batu 11,25/12/2022,Ammonia (NH4),0.21,0.43,0.64
Cheras Batu 11,25/12/2022,Manganese (Mn),0.1,0.14,0.17
Bernam River Headworks (New),25/12/2022,pH,5.93,6.01,6.31
Sungai Tengi,24/12/2022,pH,5.27,5.39,5.71
Sungai Tengi,24/12/2022,Color,9,80.88,120
Sungai Tengi,24/12/2022,Turbidity,14.3,20.06,33.2
Sungai Tengi,24/12/2022,Ferum/Iron (Fe),0.41,0.45,0.48
Sungai Tengi,24/12/2022,Ammonia (NH4),0.19,0.19,0.19
Sungai Tengi,24/12/2022,Manganese (Mn),0.02,0.03,0.04
Cheras Batu 11,24/12/2022,pH,6.68,6.76,6.82
Cheras Batu 11,24/12/2022,Color,260,363.71,619
Cheras Batu 11,24/12/2022,Turbidity,148,209.42,336
Cheras Batu 11,24/12/2022,Ferum/Iron (Fe),0.11,0.16,0.2
Cheras Batu 11,24/12/2022,Ammonia (NH4),0.31,0.43,0.5
Cheras Batu 11,24/12/2022,Manganese (Mn),0.08,0.1,0.11
Sungai Lolo - Lama,24/12/2022,pH,0,0,0
Sungai Lolo - Lama,24/12/2022,Color,0,0,0
Sungai Lolo - Lama,24/12/2022,Turbidity,0,0,0
Sungai Lolo - Lama,24/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,24/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,24/12/2022,Manganese (Mn),0,0,0
Sungai Rangkap,24/12/2022,pH,6.72,6.78,6.83
Sungai Rangkap,24/12/2022,Color,0,19.71,47
Sungai Rangkap,24/12/2022,Turbidity,3.79,4.4,5.57
Sungai Rangkap,24/12/2022,Ferum/Iron (Fe),0.13,0.13,0.13
Sungai Rangkap,24/12/2022,Ammonia (NH4),0,0,0
Sungai Rangkap,24/12/2022,Manganese (Mn),0.01,0.01,0.01
Sungai Serai,24/12/2022,pH,6.02,6.08,6.12
Sungai Serai,24/12/2022,Color,0,0,0
Sungai Serai,24/12/2022,Turbidity,1.91,2.14,2.65
Sungai Serai,24/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Serai,24/12/2022,Ammonia (NH4),0,0,0
Sungai Serai,24/12/2022,Manganese (Mn),0,0,0
Rasa,24/12/2022,pH,6.9,6.93,7
Rasa,24/12/2022,Color,9,18.5,24
Rasa,24/12/2022,Turbidity,7.2,12.18,17
Rasa,24/12/2022,Ferum/Iron (Fe),0.34,0.52,0.64
Rasa,24/12/2022,Ammonia (NH4),0,0,0
Wangsa Maju,24/12/2022,pH,6.17,6.28,6.37
Wangsa Maju,24/12/2022,Color,270,301.67,320
Wangsa Maju,24/12/2022,Turbidity,31.7,33.43,36.1
Wangsa Maju,24/12/2022,Ferum/Iron (Fe),0.59,0.68,0.74
Wangsa Maju,24/12/2022,Ammonia (NH4),0.65,0.65,0.65
Wangsa Maju,24/12/2022,Manganese (Mn),0.05,0.05,0.05
Rantau Panjang,25/12/2022,pH,6.44,6.53,6.59
Rantau Panjang,25/12/2022,Color,200,225,250
Rantau Panjang,25/12/2022,Turbidity,51,76.5,97
Rantau Panjang,25/12/2022,Ferum/Iron (Fe),1.28,1.41,1.51
Rantau Panjang,25/12/2022,Ammonia (NH4),0.24,0.27,0.29
Rantau Panjang,25/12/2022,Manganese (Mn),0.12,0.14,0.16
Rasa,24/12/2022,Manganese (Mn),0.03,0.05,0.06
Sungai Selisek,25/12/2022,pH,6.1,6.27,6.36
Sungai Selisek,25/12/2022,Color,101,157.38,318
Sungai Selisek,25/12/2022,Turbidity,26,40.33,79.4
Sungai Selisek,25/12/2022,Ferum/Iron (Fe),0.72,0.86,1.04
Sungai Selisek,25/12/2022,Ammonia (NH4),0.06,0.08,0.11
Sungai Selisek,25/12/2022,Manganese (Mn),0.08,0.13,0.19
Sungai Selangor Fasa 1,25/12/2022,pH,6.03,6.08,6.14
Sungai Selangor Fasa 1,25/12/2022,Color,306,339.5,402
Sungai Selangor Fasa 1,25/12/2022,Turbidity,37.2,42.76,47.9
Sungai Selangor Fasa 1,25/12/2022,Ferum/Iron (Fe),1.14,1.14,1.15
Sungai Selangor Fasa 1,25/12/2022,Ammonia (NH4),0.1,0.12,0.16
Sungai Selangor Fasa 1,25/12/2022,Manganese (Mn),0.06,0.07,0.09
Sungai Semenyih,25/12/2022,pH,6.61,6.69,6.81
Sungai Semenyih,25/12/2022,Color,15,20.11,24
Sungai Semenyih,25/12/2022,Turbidity,42.3,54.73,71
Sungai Semenyih,25/12/2022,Ferum/Iron (Fe),0.72,0.78,0.84
Sungai Semenyih,25/12/2022,Ammonia (NH4),0.05,0.09,0.12
Sungai Semenyih,25/12/2022,Manganese (Mn),0.02,0.02,0.02
Semenyih 2 ,25/12/2022,pH,6.68,6.78,6.93
Semenyih 2 ,25/12/2022,Color,2,2.83,4
Semenyih 2 ,25/12/2022,Turbidity,3.8,5.16,6
Semenyih 2 ,25/12/2022,Ferum/Iron (Fe),0.07,0.08,0.1
Semenyih 2 ,25/12/2022,Ammonia (NH4),0.02,0.03,0.04
Semenyih 2 ,25/12/2022,Manganese (Mn),0.02,0.04,0.05
Kalumpang,25/12/2022,pH,6.91,7.12,7.44
Kalumpang,25/12/2022,Color,6,7.58,9
Kalumpang,25/12/2022,Turbidity,1.85,2.18,2.58
Kalumpang,25/12/2022,Ferum/Iron (Fe),0,0.02,0.04
Kalumpang,25/12/2022,Ammonia (NH4),0.02,0.02,0.02
Kalumpang,25/12/2022,Manganese (Mn),0,0,0
Wangsa Maju,27/12/2022,Ferum/Iron (Fe),0.55,0.59,0.63
Wangsa Maju,27/12/2022,Ammonia (NH4),0.39,0.39,0.39
Wangsa Maju,27/12/2022,Manganese (Mn),0.07,0.07,0.07
Sungai Semenyih,28/12/2022,pH,6.5,6.56,6.65
Sungai Semenyih,28/12/2022,Color,12,16.17,21
Sungai Semenyih,28/12/2022,Turbidity,34.1,42.3,51.4
Sungai Semenyih,28/12/2022,Ferum/Iron (Fe),0.42,0.69,0.88
Sungai Semenyih,28/12/2022,Ammonia (NH4),0.08,0.12,0.28
Sungai Semenyih,28/12/2022,Manganese (Mn),0.01,0.01,0.01
Sungai Selangor Fasa 1,28/12/2022,pH,6.05,6.09,6.12
Sungai Selangor Fasa 1,28/12/2022,Color,218,239.67,292
Sungai Selangor Fasa 1,28/12/2022,Turbidity,23.7,26.97,34.3
Sungai Selangor Fasa 1,28/12/2022,Ferum/Iron (Fe),0.94,1.01,1.12
Sungai Selangor Fasa 1,28/12/2022,Ammonia (NH4),0.1,0.1,0.1
Sungai Selangor Fasa 1,28/12/2022,Manganese (Mn),0.06,0.06,0.07
Salak Tinggi,28/12/2022,pH,6.41,6.5,6.55
Salak Tinggi,28/12/2022,Color,16,16,16
Salak Tinggi,28/12/2022,Turbidity,39.8,47.66,74.2
Salak Tinggi,28/12/2022,Ferum/Iron (Fe),0.06,0.08,0.09
Salak Tinggi,28/12/2022,Ammonia (NH4),0.53,0.67,0.79
Salak Tinggi,28/12/2022,Manganese (Mn),0.08,0.08,0.09
Sungai Selangor Fasa 2,29/12/2022,pH,6.2,6.37,6.5
Sungai Selangor Fasa 2,29/12/2022,Color,4,7.92,12
Sungai Selangor Fasa 2,29/12/2022,Turbidity,50,60,70
Sungai Selangor Fasa 2,29/12/2022,Ferum/Iron (Fe),1.82,1.88,1.99
Sungai Selangor Fasa 2,29/12/2022,Ammonia (NH4),0.17,0.21,0.24
Sungai Selangor Fasa 2,29/12/2022,Manganese (Mn),0.13,0.16,0.19
Langat 2,28/12/2022,pH,7.01,7.05,7.13
Langat 2,28/12/2022,Color,9,12.83,22
Langat 2,28/12/2022,Turbidity,44,130,288
Langat 2,28/12/2022,Ferum/Iron (Fe),1.37,1.59,1.8
Langat 2,28/12/2022,Ammonia (NH4),0.09,0.1,0.11
Langat 2,28/12/2022,Manganese (Mn),0.21,0.23,0.24
Rantau Panjang,28/12/2022,pH,6.25,6.47,6.61
Rantau Panjang,28/12/2022,Color,200,200,200
Rantau Panjang,28/12/2022,Turbidity,48,63.25,75
Rantau Panjang,28/12/2022,Ferum/Iron (Fe),0.98,1.24,1.41
Rantau Panjang,28/12/2022,Ammonia (NH4),0.24,0.31,0.37
Rantau Panjang,28/12/2022,Manganese (Mn),0.1,0.16,0.24
Semenyih 2 ,28/12/2022,pH,6.8,6.82,6.86
Semenyih 2 ,28/12/2022,Color,2,2.25,3
Semenyih 2 ,28/12/2022,Turbidity,3.5,5.13,6.4
Semenyih 2 ,28/12/2022,Ferum/Iron (Fe),0.07,0.08,0.09
Semenyih 2 ,28/12/2022,Ammonia (NH4),0.02,0.02,0.03
Semenyih 2 ,28/12/2022,Manganese (Mn),0.04,0.05,0.07
Sungai Sireh,28/12/2022,pH,4.26,4.31,4.36
Sungai Sireh,28/12/2022,Color,650,725.67,770
Sungai Sireh,28/12/2022,Turbidity,12,14.43,18
Sungai Sireh,28/12/2022,Ferum/Iron (Fe),2.05,2.08,2.1
Sungai Sireh,28/12/2022,Ammonia (NH4),2.23,2.26,2.29
Sungai Sireh,28/12/2022,Manganese (Mn),0.15,0.19,0.23
Labohan Dagang,28/12/2022,pH,7.17,7.19,7.21
Labohan Dagang,28/12/2022,Color,5,6.36,8
Labohan Dagang,28/12/2022,Turbidity,2.28,2.67,3.42
Labohan Dagang,28/12/2022,Ferum/Iron (Fe),0.06,0.09,0.13
Labohan Dagang,28/12/2022,Ammonia (NH4),0.08,0.09,0.1
Labohan Dagang,28/12/2022,Manganese (Mn),0.04,0.05,0.06
Sungai Rangkap,28/12/2022,pH,6.59,6.67,6.82
Sungai Rangkap,28/12/2022,Color,0,4.83,15
Sungai Rangkap,28/12/2022,Turbidity,2.95,3.56,4.45
Sungai Rangkap,28/12/2022,Ferum/Iron (Fe),0.12,0.12,0.12
Sungai Rangkap,28/12/2022,Ammonia (NH4),0,0,0
Sungai Rangkap,28/12/2022,Manganese (Mn),0,0,0
North Hummock,28/12/2022,pH,5.24,5.3,5.38
North Hummock,28/12/2022,Color,26,26,26
North Hummock,28/12/2022,Turbidity,2.05,2.28,2.52
North Hummock,28/12/2022,Ferum/Iron (Fe),0.33,0.43,0.5
North Hummock,28/12/2022,Ammonia (NH4),0.1,0.1,0.1
North Hummock,28/12/2022,Manganese (Mn),0.02,0.03,0.04
Rantau Panjang,29/12/2022,pH,6.2,6.48,6.67
Rantau Panjang,29/12/2022,Color,200,200,200
Rantau Panjang,29/12/2022,Turbidity,53,60.42,72
Rantau Panjang,29/12/2022,Ferum/Iron (Fe),0.91,1.32,1.55
Rantau Panjang,29/12/2022,Ammonia (NH4),0.31,0.34,0.37
Rantau Panjang,29/12/2022,Manganese (Mn),0.14,0.19,0.22
Sungai Gombak,28/12/2022,pH,7.14,7.35,7.56
Sungai Gombak,28/12/2022,Color,4,22.5,37
Sungai Gombak,28/12/2022,Turbidity,3.52,5.03,6.53
Sungai Gombak,28/12/2022,Ferum/Iron (Fe),0.08,0.09,0.1
Sungai Gombak,28/12/2022,Ammonia (NH4),0.05,0.05,0.05
Sungai Gombak,28/12/2022,Manganese (Mn),0,0.01,0.01
Bukit Nanas,28/12/2022,pH,6.3,6.34,6.37
Bukit Nanas,28/12/2022,Color,14,14,14
Bukit Nanas,28/12/2022,Turbidity,30.24,33.41,36.17
Bukit Nanas,28/12/2022,Ferum/Iron (Fe),0.31,0.45,0.59
Bukit Nanas,28/12/2022,Ammonia (NH4),0.42,0.43,0.43
Bukit Nanas,28/12/2022,Manganese (Mn),0.06,0.09,0.11
Cheras Batu 11,28/12/2022,pH,6.5,6.81,7
Cheras Batu 11,28/12/2022,Color,123,230.33,304
Cheras Batu 11,28/12/2022,Turbidity,101,114.13,131
Bernam River Headworks (New),24/12/2022,Color,13,19.05,25
Bernam River Headworks (New),24/12/2022,Turbidity,60.1,97.67,659
Bernam River Headworks (New),24/12/2022,Ferum/Iron (Fe),1.23,1.3,1.35
Bernam River Headworks (New),24/12/2022,Ammonia (NH4),0.01,0.03,0.06
Bernam River Headworks (New),24/12/2022,Manganese (Mn),0.12,0.12,0.13
Ampang Intake,24/12/2022,pH,6.31,6.44,6.55
Ampang Intake,24/12/2022,Color,70,161.04,600
Ampang Intake,24/12/2022,Turbidity,14.24,32.38,119.75
Ampang Intake,24/12/2022,Ferum/Iron (Fe),0.38,0.38,0.38
Ampang Intake,24/12/2022,Ammonia (NH4),0.07,0.07,0.07
Ampang Intake,24/12/2022,Manganese (Mn),0,0,0
Sungai Dusun,24/12/2022,pH,5.1,5.22,5.4
Sungai Dusun,24/12/2022,Color,15,15.63,20
Sungai Dusun,24/12/2022,Turbidity,12.6,14.75,22.2
Sungai Dusun,24/12/2022,Ferum/Iron (Fe),0.48,0.69,0.89
Sungai Dusun,24/12/2022,Ammonia (NH4),0.14,0.14,0.14
Sungai Dusun,24/12/2022,Manganese (Mn),0.04,0.06,0.07
Salak Tinggi,24/12/2022,pH,6.27,6.45,6.49
Salak Tinggi,24/12/2022,Color,20,20,20
Salak Tinggi,24/12/2022,Turbidity,101,111.63,121
Salak Tinggi,24/12/2022,Ferum/Iron (Fe),0.06,0.07,0.08
Salak Tinggi,24/12/2022,Ammonia (NH4),0.26,0.35,0.53
Salak Tinggi,24/12/2022,Manganese (Mn),0.09,0.11,0.13
Sungai Sireh,24/12/2022,pH,4.38,4.41,4.44
Sungai Sireh,24/12/2022,Color,552,644.45,685
Sungai Sireh,24/12/2022,Turbidity,40,43.8,47
Sungai Sireh,24/12/2022,Ferum/Iron (Fe),1.6,1.66,1.71
Sungai Sireh,24/12/2022,Ammonia (NH4),1.96,2.04,2.12
Sungai Sireh,24/12/2022,Manganese (Mn),0.15,0.16,0.17
Sungai Langat,24/12/2022,pH,6.35,6.55,6.87
Sungai Langat,24/12/2022,Color,8,16.54,31
Sungai Langat,24/12/2022,Turbidity,21.7,32.71,71.6
Sungai Langat,24/12/2022,Ferum/Iron (Fe),0.31,0.54,0.9
Sungai Langat,24/12/2022,Ammonia (NH4),0.2,0.28,0.33
Sungai Langat,24/12/2022,Manganese (Mn),0.07,0.1,0.18
Rantau Panjang,24/12/2022,pH,6.44,6.54,6.59
Rantau Panjang,24/12/2022,Color,200,231.25,300
Rantau Panjang,24/12/2022,Turbidity,68,87.29,118
Rantau Panjang,24/12/2022,Ferum/Iron (Fe),1.31,1.47,1.71
Rantau Panjang,24/12/2022,Ammonia (NH4),0.26,0.28,0.29
Rantau Panjang,24/12/2022,Manganese (Mn),0.16,0.19,0.24
Sungai Batu,24/12/2022,pH,6.5,6.52,6.58
Sungai Batu,24/12/2022,Color,14,21.92,30
Sungai Batu,24/12/2022,Turbidity,4.89,5.12,5.42
Sungai Batu,24/12/2022,Ferum/Iron (Fe),0.83,1.22,2.01
Sungai Batu,24/12/2022,Ammonia (NH4),0.24,0.24,0.24
Sungai Batu,24/12/2022,Manganese (Mn),0.05,0.05,0.05
Sungai Selangor Fasa 3,24/12/2022,pH,6.21,6.29,6.38
Sungai Lolo - Baru,24/12/2022,pH,7,7.06,7.12
Sungai Lolo - Baru,24/12/2022,Color,0,0,0
Sungai Lolo - Baru,24/12/2022,Turbidity,1.42,1.87,2.3
Sungai Lolo - Baru,24/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,24/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,24/12/2022,Manganese (Mn),0,0,0
Sungai Serai,20/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Serai,20/12/2022,Ammonia (NH4),0,0,0
Sungai Serai,20/12/2022,Manganese (Mn),0,0,0
Bernam River Headworks (New),21/12/2022,pH,6.12,6.19,6.24
Bernam River Headworks (New),21/12/2022,Color,5,10.89,15
Bernam River Headworks (New),21/12/2022,Turbidity,85.8,91.89,103
Bernam River Headworks (New),21/12/2022,Ferum/Iron (Fe),1.25,1.61,1.93
Bernam River Headworks (New),21/12/2022,Ammonia (NH4),0.08,0.12,0.14
Bernam River Headworks (New),21/12/2022,Manganese (Mn),0.2,0.2,0.2
Sungai Pangsoon,21/12/2022,pH,7.02,7.26,7.5
Sungai Pangsoon,21/12/2022,Color,0,0,0
Sungai Pangsoon,21/12/2022,Turbidity,1.98,2.48,3.42
Sungai Pangsoon,21/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,21/12/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,21/12/2022,Manganese (Mn),0,0,0
Sungai Semenyih,21/12/2022,pH,6.4,6.51,6.65
Sungai Semenyih,21/12/2022,Color,10,26.58,51
Sungai Semenyih,21/12/2022,Turbidity,42.3,278.9,799
Sungai Semenyih,21/12/2022,Ferum/Iron (Fe),0.16,2.03,4.94
Sungai Semenyih,21/12/2022,Ammonia (NH4),0.05,0.15,0.24
Sungai Semenyih,21/12/2022,Manganese (Mn),0.02,0.03,0.04
Sungai Selangor Fasa 2,22/12/2022,pH,6.1,6.24,6.4
Sungai Selangor Fasa 2,22/12/2022,Color,4,11.17,15
Sungai Selangor Fasa 2,22/12/2022,Turbidity,50,245.42,640
Sungai Selangor Fasa 2,22/12/2022,Ferum/Iron (Fe),1.42,2.31,3.9
Sungai Selangor Fasa 2,22/12/2022,Ammonia (NH4),0.14,0.36,0.75
Sungai Selangor Fasa 2,22/12/2022,Manganese (Mn),0.17,0.37,0.76
Kuala Kubu Bharu,21/12/2022,pH,6.49,6.87,7.2
Kuala Kubu Bharu,21/12/2022,Color,19,33.67,72
Cheras Batu 11,28/12/2022,Ferum/Iron (Fe),0.12,0.14,0.16
Cheras Batu 11,28/12/2022,Ammonia (NH4),0.29,0.37,0.52
Cheras Batu 11,28/12/2022,Manganese (Mn),0.06,0.1,0.13
Rasa,28/12/2022,pH,6.9,6.98,7
Rasa,28/12/2022,Color,19,23.33,25
Rasa,28/12/2022,Turbidity,5,7.76,9.9
